"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CBFB",-1.57714631791775,4.60259846758678,-10.3025078271627,3.13493252965198e-18,1.90188875484995e-16,30.8797849863802
"KDM5A",-1.16191639466962,4.75779026299174,-10.2980327377505,3.21340491802007e-18,1.94397342845095e-16,30.8553395863513
"LOC100505498",-1.30094484540813,3.96855291903719,-10.2948480203906,3.27044267247438e-18,1.97288992290086e-16,30.8379432538839
"LNCATV",-1.35049625928719,4.14492117334435,-10.2800493746633,3.54904473498169e-18,2.13322086309466e-16,30.7571103415214
"RBX1",-5.10593570471899,7.89847127876859,-10.2792046630993,3.56564444718814e-18,2.13322086309466e-16,30.7524965645163
"GANAB",-1.66208616581511,5.80490376723967,-10.2604773972826,3.95425684483621e-18,2.35217701731134e-16,30.650214518646
"MAGEA1",-3.9990160447054,7.42506708689256,-10.2472517484481,4.25393535409058e-18,2.52341081907235e-16,30.5779868683449
"SRP19",-1.94966347140984,5.04237963492149,-10.2292128747247,4.69958653488839e-18,2.78004627292359e-16,30.4794821434824
"TMEM30A",-1.8656471510665,3.76110181907851,-10.2256633114639,4.79262350112756e-18,2.82670258305318e-16,30.4601002957588
"SAXO4",-1.32730419356791,2.57703360342975,-10.2056870982867,5.3515987635117e-18,3.1087733976744e-16,30.3510309147291
"VSIG2",-1.63010905121498,4.83197393516942,-10.2035705158996,5.41451530355335e-18,3.13352233895344e-16,30.3394752288057
"TSBP1",-2.08456240426533,3.69405722093388,-10.1633967211582,6.75918418108734e-18,3.86976885220161e-16,30.1201716749491
"KRT10",-1.08005632727191,4.21440938513774,-10.1505447855911,7.25617855262952e-18,4.14320034736373e-16,30.0500266695878
"N4BP2",-1.2066081966355,3.93381069830165,-10.1423410994981,7.59234324504292e-18,4.31316206138594e-16,30.0052546536202
"LINC00926",-1.1952051235812,3.54148154738843,-10.1422959621439,7.5942352380291e-18,4.31316206138594e-16,30.005008321188
"LINC00673",-2.11843937661034,2.94781198315702,-10.1408710520991,7.65420498597719e-18,4.33569091447063e-16,29.9972320611646
"H2AC4",-2.76584143096218,5.43845613152066,-10.1203420141111,8.57260154853648e-18,4.81757647549991e-16,29.8852059808918
"SERF1A",-1.55875442734648,3.98815721132645,-10.1054516409242,9.30688212279239e-18,5.20283946943014e-16,29.8039599348881
"SPIN1",-1.98005024449328,6.43033721347934,-10.0739034043249,1.10767616070041e-17,6.16000635722845e-16,29.631852869768
"SORBS3",-1.66686067328994,6.24693957827686,-10.0721329511367,1.11855005081056e-17,6.20137317463004e-16,29.6221955989419
"CA13",-1.58344626073534,4.53956650446694,-10.0650631894533,1.16304494262086e-17,6.4012434921826e-16,29.5836335388616
"TSPAN2",-2.16922222970897,6.13446631636639,-10.039873082568,1.3364486361546e-17,7.31791298079015e-16,29.4462509615353
"RRH",-2.97766102126083,8.89313570290083,-10.0234743114977,1.46297952842014e-17,7.9902628719724e-16,29.3568294494327
"LHX5",-4.81513107833378,5.84554764028926,-10.0192430110192,1.49752572208597e-17,8.1580769885576e-16,29.3337583313577
"TMEM50A",-3.09885679636376,6.5388011137438,-10.0060926265191,1.61017821304718e-17,8.72724764965041e-16,29.2620610825958
"LINC01181",-1.6949413076997,3.67981472402479,-9.99154056921867,1.74472730302522e-17,9.43257001420344e-16,29.1827308454316
"PDE4C",-1.07320976247007,5.12275253059711,-9.98625254479055,1.79635416226251e-17,9.68715735735248e-16,29.1539056866068
"URM1",-1.58257441954359,2.98177566960331,-9.97228558239178,1.94016794970249e-17,1.04101222527379e-15,29.077777643136
"ZNF253",-3.01498318055295,5.89336682620661,-9.96661530283487,2.0017839499017e-17,1.07138085839977e-15,29.0468739396663
"GTF2I-AS1",-1.60305572739767,3.73859602528099,-9.95189987579212,2.1709585440838e-17,1.15613016730448e-15,28.966680226241
"SP2-DT",-2.25463779454982,3.6927855854876,-9.95104982748875,2.18115608668774e-17,1.15867134903524e-15,28.9620480900526
"POMP",-1.49862726126731,5.64023406041322,-9.91545747640145,2.65393799274587e-17,1.39937890950835e-15,28.7681277922355
"PABPC1",-1.93548937274666,4.41255839839118,-9.90453823495485,2.81854666566684e-17,1.47887135246475e-15,28.7086484018493
"LOC286177",-2.35329994449326,3.94215492897521,-9.8821974405582,3.18778427322434e-17,1.66850816555651e-15,28.5869724887845
"GADL1",-1.10418582112843,2.47203238116529,-9.87756519363826,3.27019059518235e-17,1.70329073561266e-15,28.5617468778335
"NSD2",-1.35401528997402,4.28007889230992,-9.87673757458233,3.28513607575676e-17,1.70691194398505e-15,28.557240070289
"SMAD3",-1.26665448362731,5.86416695608058,-9.87248304434521,3.36304928638579e-17,1.7347323070234e-15,28.534072556149
"RFLNA",-3.14426035298084,3.92660925380165,-9.86011696405191,3.60014143798645e-17,1.85255470863134e-15,28.4667400739193
"DMBT1",-1.69219663341462,2.61747315509091,-9.83014320832964,4.24638574063149e-17,2.15908494026632e-15,28.3035693329346
"SRRM2",-1.24184054775188,3.73798722085537,-9.81924184879111,4.50911818768715e-17,2.28722610209166e-15,28.244236961163
"PON1",-1.3123796576078,5.45864537558264,-9.81830872327841,4.53234750879055e-17,2.29356116232754e-15,28.2391585878783
"PIP4P2",-2.26772183490446,3.51208846167769,-9.81393969501324,4.64270976247438e-17,2.34385501129173e-15,28.2153815651993
"PJVK",-1.93142388600173,2.85352464847934,-9.81340570512379,4.65638110497334e-17,2.345212700394e-15,28.2124755720399
"IRAK3",-1.19204830821215,4.59782551746832,-9.80206312918368,4.9564604661825e-17,2.48462941913914e-15,28.1507526770011
"ATIC",-1.05837275325737,2.57689992201653,-9.7956608554806,5.13428426853543e-17,2.56774333851461e-15,28.1159166775419
"UPRT",-1.65250745640501,3.48907364973554,-9.78745282833137,5.37161013560819e-17,2.67390989384412e-15,28.0712586933291
"IL18",-5.89843543773821,7.28450029344628,-9.78194495693302,5.53697277476844e-17,2.74981520012046e-15,28.041293833639
"KCNJ3",-1.29692708876117,4.98165276975207,-9.7530094281788,6.49289176726323e-17,3.19483188225591e-15,27.8839033014516
"ARHGEF5",-2.05874746201591,6.430558492,-9.7413628748669,6.92264061197905e-17,3.39066491442231e-15,27.8205677935398
"KRT84",-5.46076379451705,7.33916498935537,-9.74006221120044,6.97236294171596e-17,3.40720390435571e-15,27.8134951245541
"MT2A",-3.14876364605722,9.14392547026446,-9.73921104057066,7.00509466990693e-17,3.41538348575029e-15,27.808866737279
"JMJD7-PLA2G4B",-1.22646602136004,3.12140697257025,-9.73576261724204,7.13928052796045e-17,3.47287780579944e-15,27.7901157948868
"PTGS2",-1.52456307049864,5.03498523323554,-9.73307254833959,7.24573592932771e-17,3.51665206297257e-15,27.7754889434557
"FBXL6",-1.0993908946949,2.57908739645455,-9.73053419398835,7.34763992786081e-17,3.55802382447772e-15,27.7616874268225
"LOC441081",-1.37476228398418,2.5777754802562,-9.72727337777716,7.48064956096698e-17,3.61423690892421e-15,27.7439583322986
"TTR",-1.22089672598023,2.56846128946281,-9.72644439249781,7.51484554625673e-17,3.61538356146063e-15,27.7394512351059
"TMEM120A",-2.65423250615674,6.07711591070248,-9.72499433275338,7.57503669020862e-17,3.63516648358214e-15,27.7315675304589
"ST7",-1.24863552534139,4.61170302231818,-9.72230669910192,7.6878741805655e-17,3.68104379206225e-15,27.7169557131107
"RAB22A",-1.15747349604472,3.10600041352479,-9.66360597237434,1.06172915193854e-16,5.04971626718209e-15,27.3979328881615
"GAS8-AS1",-2.16942715651022,3.99995879193388,-9.66319543905275,1.06412830240111e-16,5.04987997728347e-15,27.3957025360665
"VIPAS39",-1.40527873390361,4.57795963000826,-9.65297028027126,1.12566125219321e-16,5.31825133641285e-15,27.340154735916
"OTOS",-1.39122800319689,5.32588960161157,-9.63889744531134,1.21619625302821e-16,5.73330485285153e-15,27.2637160127201
"NEK7",-6.45819252639207,6.58630366670248,-9.63252766108771,1.25952977635922e-16,5.89852157327874e-15,27.2291219682657
"KCNF1",-1.96034723516635,2.73694316041322,-9.62308635032863,1.32660911825723e-16,6.17205614823161e-15,27.1778516756577
