"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ZNF184",-0.112796978944046,4.14632329508264,-1.3349922411508,0.184398249004634,0.309517962502292,-6.30193407809941
"MMD2",0.116381007023721,4.76238766121488,1.33496749988952,0.184406323433232,0.309517962502292,-6.30196670966556
"LPL",0.336063458769734,9.32700893097521,1.33491767916438,0.184422583468495,0.309520926593029,-6.3020324170764
"LHFPL5",-0.0621109046515973,2.41676936267769,-1.33481463687727,0.184456216882664,0.309548828678144,-6.30216830963115
"FER1L6-AS1",0.192889054472269,2.67148803332231,1.33475927226767,0.18447429001083,0.309548828678144,-6.30224132048072
"LIPJ",-0.0177676783185872,2.3275029530062,-1.33473352740369,0.184482694572078,0.309548828678144,-6.3022752699472
"PPP1R17",0.111298913128934,3.39004041304132,1.33467925822657,0.184500412002002,0.309554234624667,-6.30234683202682
"LOC101928419",-0.0953576822850932,2.3900358188595,-1.33459414737738,0.184528200978265,0.309576536404341,-6.30245905780576
"PTPN14",0.149731884807506,5.49071549560124,1.33438823253271,0.184595445836178,0.30966502323893,-6.30273054502996
"C1GALT1C1L",0.118787282823505,2.99725754861983,1.33423473275556,0.18464558564246,0.309724804131233,-6.30293289946024
"MANSC1",-0.0494037751114433,2.36807485843802,-1.33414106196338,0.184676187673427,0.309751805510998,-6.30305637192382
"ETV3",-0.0879000884868355,3.83939355603581,-1.33404363753014,0.184708020041869,0.309780866095508,-6.30318478333444
"SNORD8",0.0377192308433121,2.34573767042149,1.33381331176968,0.184783292814778,0.309882771953791,-6.30348833069117
"ZBTB12",0.272025373886287,2.59821582633884,1.33371229773742,0.184816312464778,0.309913808612904,-6.30362144148947
"VASH2",0.122577902907575,5.51482311587328,1.33349427011707,0.184887596796166,0.310009000438294,-6.30390871307473
"TEFM",-0.129611555605788,2.6386529588719,-1.33269296042343,0.185149762708836,0.310424211560587,-6.30496412112891
"PLAA",-0.213318660076962,4.84638077151515,-1.33243851886905,0.185233067018926,0.310539499622325,-6.30529911824968
"APCDD1",-0.0975382633077215,2.47766381163636,-1.33213993857855,0.185330858170495,0.310679054574999,-6.30569214913419
"LOC101928273",-0.0814593594355433,2.41841796560331,-1.33195561398801,0.185391247541796,0.310732884692575,-6.30593473886119
"TUSC2",-0.177234154194934,9.53273953247934,-1.33195309978787,0.185392071358843,0.310732884692575,-6.30593804757652
"DCLK1",-0.226056383792457,4.53021888846901,-1.33180545968179,0.185440452758744,0.310761596589183,-6.30613233296597
"SACS",-0.240138786992103,4.1550470238595,-1.3318029036605,0.18544129044562,0.310761596589183,-6.30613569635023
"FNBP1",-0.145655248465966,4.89156979741529,-1.33176760802033,0.18545285820335,0.310761596589183,-6.30618214008032
"STKLD1",-0.135128740226566,5.06597349842149,-1.3316306373575,0.185497753948079,0.310812439039719,-6.30636236146326
"LOC101926907",-0.27344369794462,6.08526890880165,-1.33148874575706,0.18554427124123,0.310865990299425,-6.30654903867344
"LOC101927657",0.0510740571753137,2.36647207607438,1.33098530093461,0.185709389470548,0.311118224848478,-6.30721123125785
"SDCBPP2",-0.14150506768837,2.4495637898843,-1.33084507816134,0.185755398869785,0.311170892913733,-6.30739562621695
"LRCH1",0.220717825313659,6.95847333426722,1.33071679613355,0.185797497787589,0.311217002529921,-6.30756430240425
"SYMPK",-0.0870000039626948,3.14825071489876,-1.33061097269676,0.18583223173947,0.311250769317363,-6.30770343623225
"PDE1B",0.486099375202455,4.11709612813223,1.32978141919473,0.186104680773894,0.31168264904137,-6.30879373884851
"UBE2E1",0.239328173203582,4.64061830823967,1.32951406134191,0.186192552385202,0.311783701701336,-6.30914499319998
"KCTD19",0.168298864824042,5.85774702741322,1.32950899126826,0.186194219049269,0.311783701701336,-6.30915165359272
"NPTN",-0.0286195523280548,2.33564899957025,-1.32862953813852,0.186483486940392,0.312243599154153,-6.31030658975924
"ZNF568",-0.0296367689419954,2.35424630391074,-1.32842375328248,0.186551221780242,0.312332523803768,-6.31057672827272
"BEND7",-0.088689912458741,3.39783498610744,-1.32834905777876,0.186575812631368,0.312349206549299,-6.31067477272853
"AP1S2",-0.100911542561594,10.1032380977521,-1.32817109596276,0.186634410031853,0.312422813061865,-6.31090834178471
"TTC21B",-0.059316962292423,2.34676260050413,-1.32796190926411,0.186703306434362,0.312513647037609,-6.31118285362746
"RAPGEF5",0.151501126578442,5.33890985612603,1.32717022623856,0.186964222367295,0.312925853801519,-6.31222138453261
"MRRF",0.188526002116757,5.38529584452893,1.32706019688598,0.187000506445451,0.312940036816011,-6.31236567359574
"TPT1",0.18120796049633,6.6044241300281,1.32705565393904,0.187002004673805,0.312940036816011,-6.31237163082505
"LAMC3",0.117823489835656,4.07098602818182,1.32694549362394,0.18703833743159,0.312976312165147,-6.31251607951154
"LRRC34",0.179256770503647,3.60852337253719,1.32683360225018,0.187075246525531,0.313013546153155,-6.31266278614449
"HUS1",-0.218006537940285,6.02889684417906,-1.32667986438766,0.187125968210506,0.313073883667765,-6.31286434030621
"TRAPPC6A",0.190901597392514,2.51072287839669,1.3266000779891,0.187152295645712,0.313093401763743,-6.31296893332052
"IGFBP4",-0.0587619333416649,2.73194016023967,-1.32653491440327,0.187173799987842,0.313100118077232,-6.31305435257039
"TEX2",-0.0612304883965278,2.36319559432231,-1.32649905767979,0.18718563369197,0.313100118077232,-6.31310135337831
"PARVB",-0.185953300145969,4.83072889611074,-1.32635946247743,0.187231709272978,0.313152659110624,-6.31328432229816
"LILRA3",-0.351275996570179,4.96493381504132,-1.32592949858906,0.187373678861988,0.313365565987763,-6.31384776306072
"MFF-DT",-0.0245023441170877,2.32686454857025,-1.32539410305322,0.187550573352997,0.313636843692502,-6.31454911742611
"NUP88",-0.142248491699971,2.50353201472727,-1.32502992136094,0.187670970162185,0.313800402743088,-6.31502602888142
"GCNA",0.128920870324651,2.43547592889256,1.32500936300285,0.187677768383738,0.313800402743088,-6.31505294713294
"LINC00315",0.123275403074092,2.44380822299174,1.3249274647851,0.187704852248391,0.313821116398997,-6.31516017719704
"C2orf49",-0.0577933677204214,2.37955367792286,-1.32482327455141,0.187739312338062,0.313854158053805,-6.31529658509289
"LINC02487",-0.0534688845059672,2.46456528988017,-1.324512857234,0.187842008418124,0.313996951612659,-6.31570292777582
"RHOD",0.0332619908993017,2.3473829788595,1.32447621071369,0.18785413504113,0.313996951612659,-6.31575089272554
"LRRC8C-DT",-0.340678521351309,7.05684397990083,-1.32433470573616,0.187900965646299,0.31405064736454,-6.31593609000478
"SIGLEC7",-0.261952159322438,4.77336904238016,-1.32428641362463,0.187916949757528,0.314052783070277,-6.31599928880874
"BRINP3-DT",0.059987150903833,2.36437084608264,1.32420188596226,0.187944929848046,0.314074964935052,-6.31610990287893
"GNA14",-0.0828109951813105,2.37792953812397,-1.32323119539081,0.188266468053932,0.314587670210619,-6.3173796705161
"MIR9-3HG",0.0664342004996694,4.2765742931157,1.32309089143328,0.18831297726745,0.314640765945262,-6.31756312838038
"ABLIM3",0.259533199564443,5.20619727312397,1.32301995676199,0.188336494594153,0.314655440624169,-6.31765587355089
"TNFAIP1",0.245467654432654,4.60666227331405,1.32266830640703,0.188453111390358,0.314825642943057,-6.3181155756007
"APH1A",0.0388784459585079,2.37624237244628,1.3215847959222,0.188812771930189,0.315392728929843,-6.31953127040199
"VPS4A",0.269834212104035,4.62254364190909,1.32152300910227,0.188833296885887,0.315392728929843,-6.31961196596061
"SZRD1",0.205094206462046,7.08954352242149,1.32151224304951,0.188836873429968,0.315392728929843,-6.31962602639423
"PRSS30P",0.295803106941705,4.77202721427273,1.32130050372432,0.188907224719354,0.315475201447553,-6.31990253472717
"BRINP1",0.093610725995994,3.29316224452066,1.32127339825167,0.188916232040209,0.315475201447553,-6.31993792839424
"MAU2",0.0737815940748523,4.02997870309587,1.3212302493491,0.188930571356252,0.315475201447553,-6.31999426972714
"OR9A1P",-0.0701994091142657,2.63853166772727,-1.32115312758054,0.188956202616333,0.31549333126441,-6.32009496640537
"CRIP3",-0.161686021122758,3.28121854360331,-1.32108333358815,0.18897940074269,0.315507396048795,-6.32018609040061
"MRS2",-0.0669245748830525,3.20879526665785,-1.32100261084576,0.189006234018258,0.31552752716228,-6.3202914772908
"FBXO27",0.565327014526546,6.10220155116529,1.32093277186452,0.189029451686646,0.315541619695796,-6.32038264993259
"HHIPL2",-0.0586400296821301,2.36062158464463,-1.3207702103453,0.189083502808381,0.315607175431686,-6.32059485086404
"TAFA2",-0.0755258012415183,2.36170288580165,-1.32059514302809,0.189141724963984,0.315679682423281,-6.32082334796713
"NACAD",0.51509060091909,3.49879820666942,1.32009621390951,0.18930772727984,0.315929300214445,-6.3214743866937
"TUBB3",0.166303350226478,5.80027268569421,1.32005671599841,0.189320873558617,0.315929300214445,-6.32152591621197
"STRAP",-0.0481912668897144,2.35375208823554,-1.31973817236332,0.189426920865734,0.316037283411922,-6.32194143788046
"LINC00588",-0.115431249746639,2.44940138767769,-1.31972846708282,0.189430152575169,0.316037283411922,-6.32195409632606
"LINC01159",-0.242259711588866,6.52343540893388,-1.31969663938848,0.189440750997539,0.316037283411922,-6.32199560805564
"LINC02996",0.0543641750576707,2.35953787510744,1.31968454208198,0.189444779440694,0.316037283411922,-6.32201138588714
"ALAS1",-0.657580900280035,5.58217623799174,-1.31923125840272,0.189595770482724,0.316264464822573,-6.32260247685858
"FAM181A",0.299520663132849,9.16545156123967,1.31912981633238,0.189629573631676,0.316296145036666,-6.3227347323346
"PELO",0.112164095741507,2.46787686221901,1.31882008468259,0.189732812135612,0.316443627238051,-6.32313848499477
"MTNR1A",0.583637069048068,3.06161406757025,1.31859845778376,0.189806709650924,0.316524228807895,-6.32342733162073
"PTCHD1",0.129810744118188,3.09164509033058,1.31858624278488,0.189810783147455,0.316524228807895,-6.32344325007361
"ELF2",0.0814996061775659,4.68375915771625,1.31819230890986,0.189942188431579,0.316718625279641,-6.32395654358905
"NBN",0.0468523763470485,2.3883020804281,1.31805149509802,0.189989176425541,0.316759805723865,-6.32413998701
"LOC101929269",-0.014382535817318,2.31862587803306,-1.31802939661232,0.189996551230016,0.316759805723865,-6.32416877380598
"TSSK1B",0.126573592488597,11.1166665863636,1.31782158162142,0.190065914613925,0.316850710896203,-6.32443946298274
"TMEM150A",0.176681893380043,5.14762242968595,1.31772009639906,0.190099794674982,0.316873415206738,-6.32457163737424
"LOC645261",0.262102619592718,5.13048245178512,1.31769189362795,0.190109210752926,0.316873415206738,-6.3246083669181
"NFE2L2",0.0529000637089716,2.63394802673554,1.31723556866625,0.190261612618576,0.317102687697627,-6.32520255017236
"ANGPT4",-0.139877090809413,2.71789325703306,-1.31696369864445,0.19035245414422,0.317205080075977,-6.32555645859287
"PHF7",0.170711498629082,8.94610607094215,1.31696279586267,0.190352755849855,0.317205080075977,-6.32555763367622
"ABCC8",0.0998582821809832,2.46185360126033,1.31675118326331,0.190423485671994,0.317298184810037,-6.32583305233944
"PHEX-AS1",-0.0990361885990008,2.38183129830578,-1.31666206747095,0.190453277776904,0.317323066780509,-6.3259490257265
"HES6",-0.138936644056872,3.80288254502066,-1.31650673737996,0.1905052141456,0.31738483757835,-6.32615115075815
"BTG1",-0.0203359916883539,2.33034415540496,-1.31642248062336,0.190533390759653,0.317407017682533,-6.32626078112121
"PGF",0.279596793205561,4.94075167667769,1.31627741074761,0.190581911393527,0.317452407039464,-6.32644952227499
"EFCAB12",0.337250480575746,6.31563850371074,1.31625212921862,0.190590368094262,0.317452407039464,-6.32648241239075
"ZNF665",-0.0294466035130148,2.34022548277686,-1.31596322777921,0.1906870258239,0.317588631763327,-6.3268582164063
"RNASE3",0.257614648417322,12.0496607911322,1.31580457513833,0.190740121764378,0.317630007158851,-6.32706455823442
"PAXBP1-AS1",0.116900347930122,3.3376324909876,1.31576502934668,0.190753358185552,0.317630007158851,-6.32711598728027
"PDE7B-AS1",-0.114000453199116,2.38425336475207,-1.31575567318002,0.190756489899896,0.317630007158851,-6.32712815469475
"ZSCAN10",0.088367218463492,3.20370737457025,1.31560881877745,0.190805650313292,0.317687093594289,-6.32731912343262
"SLC37A2",0.132817956204156,3.10484044207438,1.31551353540348,0.19083755205857,0.317715438076772,-6.32744301838354
"PPP5D1P",-0.049684202597299,2.37475298961983,-1.31535425738911,0.190890888671294,0.317779461145579,-6.32765010474217
"CABP5",-0.0689879615430136,2.37220029021488,-1.31508461920916,0.190981206348595,0.317905032471294,-6.32800062107055
"ATPSCKMT",0.0390944519159913,2.40764494508678,1.31462985031884,0.191133607324115,0.318133919283435,-6.32859164001732
"SNX8",-0.0264184749342071,2.32963717070523,-1.314517109358,0.191171402796537,0.318172029204275,-6.32873812777215
"APLF",-0.235676803405567,2.46262553219008,-1.31400095065014,0.191344511833434,0.318435321867439,-6.32940863259993
"COQ6",-0.0266227859479704,2.32893788876033,-1.31356475445401,0.191490894103743,0.318653659157236,-6.32997506439157
"CACNG6",0.140534333282223,2.6430076225,1.31352109009216,0.191505551937437,0.318653659157236,-6.33003175561099
"SCYL1",0.226343080231239,9.5940851317314,1.31346278561063,0.191525125664217,0.318661399186548,-6.33010745183935
"DIP2C-AS2",-0.153245583414902,3.12160580863223,-1.31339502916842,0.191547874434161,0.318674420266556,-6.33019541536912
"LOC414300",0.139133219960952,3.23745038701653,1.31333137227728,0.191569248640932,0.31868515266239,-6.33027805271682
"EPIST",-0.149339723260769,2.58691997480992,-1.31308575404268,0.191651737037598,0.318797542018842,-6.33059687000673
"MIR137HG",-0.0720975283187517,2.46393315080992,-1.31254559771951,0.191833236119856,0.319074597502883,-6.33129779970748
"CYSTM1",-0.251502515912359,2.62985094724793,-1.3121254884147,0.191974486408735,0.319284669568422,-6.33184275759841
"PPP6R2",-0.039658346094618,2.36613323219835,-1.311988765705,0.192020472386454,0.31933628127192,-6.33202007516765
"OR1E3",0.183784534291266,2.70473564301653,1.31194079109682,0.192036610341931,0.319338250572492,-6.33208228984406
"LOC100507006",0.160066923611978,2.49153612545455,1.31189263809174,0.192052809322906,0.31934032103797,-6.3321447336472
"MED17",0.0860762309971399,4.4337594125427,1.31180782902709,0.192081342112052,0.319362897913647,-6.33225470684149
"DHCR7",-0.0231275602358885,2.32808605317355,-1.31170926888474,0.192114505218191,0.319393169243633,-6.33238250258682
"GIGYF2",-0.114235782556158,5.15667353896198,-1.31109353415609,0.192321781575828,0.319712879149292,-6.3331806696708
"RABEP1",-0.0601625871064835,4.22064082401157,-1.31084420913294,0.192405759828105,0.319827586294791,-6.33350376213337
"TACSTD2",-0.17929669492084,2.95255090195248,-1.31071458469941,0.192449431022423,0.319875280159078,-6.33367171477296
"ADAM3A",0.0660043561903008,2.9633128702438,1.31064244506815,0.192473738461404,0.319890784095516,-6.33376517813523
"CENPX",0.278928798475649,2.55782610765289,1.31051073810679,0.192518122998,0.319939651099011,-6.33393580342205
"CTDSPL2",0.157320988893352,3.82094670983471,1.31041556495747,0.192550200577162,0.319968059553754,-6.33405908908518
"SOCS1",0.171647843457838,3.47746204143182,1.30988751743134,0.192728248308458,0.32023900891901,-6.33474295472994
"CD302",-0.331217215390916,9.73840570252893,-1.30974940782233,0.192774836484477,0.320279159286122,-6.33492177402065
"TEX46",-0.325105627933882,6.13402733643802,-1.30971192773781,0.192787480994958,0.320279159286122,-6.33497029870796
"VPS50",-0.0907265860877082,4.21624613716322,-1.30968251166207,0.192797405414334,0.320279159286122,-6.3350083821454
"PMEL",-0.113398007362584,2.46340272543802,-1.30943136568067,0.192882152725234,0.320395019558757,-6.33533349372213
"MAP3K19",-0.0460011970398901,2.42603225888017,-1.30922793414386,0.19295081947192,0.320484152587918,-6.33559679394516
"CYP24A1",-0.370727415675387,5.92092443641322,-1.30896553902428,0.19303941577528,0.320606371432657,-6.3359363516735
"PALM",-0.250854463453143,10.0252645631322,-1.3088585510496,0.193075548373857,0.320641444554298,-6.33607478265126
"RNF24",-0.134694969764914,7.16459178229339,-1.30879870570916,0.193095761882838,0.320650077372317,-6.33615221131512
"TMX3",0.161815857995444,4.30756191034297,1.30843820436057,0.193217559004286,0.320827382982391,-6.33661855976711
"CACNA1D",0.0338632742564844,2.36641044431612,1.30833327148159,0.193253021818224,0.320854071225659,-6.33675427861799
"RPS15",-0.0653475979298945,2.39170344490083,-1.30830173279534,0.193263681487972,0.320854071225659,-6.33679506828621
"RHOU",0.143882157716017,5.69721855087603,1.30784759100601,0.193417224050472,0.321084018936398,-6.33738231378353
"SLC9A9",-0.0787118427952627,2.43512892821488,-1.30778119774823,0.193439678803045,0.321096334305405,-6.33746814953698
"ILRUN-AS1",0.261013337381712,9.17023476669421,1.30766254440923,0.193479813177894,0.321128854293579,-6.33762153858374
"ABCA17P",0.225224203197926,4.38327903403306,1.30763436641062,0.193489345267875,0.321128854293579,-6.33765796369042
"DUS2",0.171976743971406,2.91487279532645,1.30693760849252,0.193725156524037,0.321495237610414,-6.33855840537856
"IL12RB1",-0.232547383843559,5.41246690750964,-1.30659900565586,0.193839830627797,0.32166054728857,-6.33899582383268
"STAB2",0.125054693401561,2.60103584585124,1.30653131881477,0.193862760076847,0.321673600733572,-6.33908325074411
"SART3",-0.0549417191664552,2.38457495212397,-1.30591924461105,0.194070196575268,0.321992778173013,-6.33987362930942
"ADAM22",-0.0850289161947426,4.02786711229649,-1.30539707255311,0.194247294925831,0.322261574203008,-6.34054763165409
"KIR2DL3",0.897816147081993,3.67426607263636,1.30496278418157,0.194394678352574,0.322481034430142,-6.34110799709886
"SPAG5",0.100120299285051,2.42003229713223,1.30477332147937,0.194459001889411,0.322562683342269,-6.34135240542522
"PIRT",-0.0296980813071546,2.33653330786777,-1.30466942215155,0.19449428294474,0.322596148526984,-6.3414864217042
"LOC105377782",-0.0629051599281678,2.34204822986777,-1.30458953829587,0.194521412308902,0.322616088836332,-6.34158945417276
"DNAH17",-0.0172276802972382,2.32423388130165,-1.30451522154116,0.194546653553502,0.322632894822942,-6.34168530080917
"CD83",0.451347006906069,5.78887543838843,1.30426888092022,0.194630339083227,0.322746613691747,-6.34200296941034
"SLC52A1",1.00431980883477,10.0218184713636,1.3039168488027,0.194749975974655,0.322907344957627,-6.342456831297
"FITM1",-0.299295975258547,7.45860462544628,-1.30389468844224,0.194757508923167,0.322907344957627,-6.34248539783954
"MYADM",-0.038919209179304,2.34478115871074,-1.3038009013472,0.194789392269998,0.322913939306352,-6.34260629195869
"ALDH3B1",0.054602282133847,2.42410268649587,1.30379402905692,0.194791728688571,0.322913939306352,-6.34261515019561
"TVP23C",-0.109722521053188,2.45740084252066,-1.30344795066269,0.194909414197462,0.323083950957604,-6.34306117924163
"WBP11",-0.0936508868797565,4.81140922915151,-1.30293230923753,0.195084858311073,0.323334095522464,-6.34372552919756
"LINC00299",0.0765199480163679,2.38529201816529,1.30291543191514,0.195090602706952,0.323334095522464,-6.3437472695409
"RAP2C",-0.0578137720845695,2.3909062406405,-1.30239273405422,0.195268571278325,0.323603937579438,-6.34442044171214
"RIMS4",0.140161782780518,3.02235509239256,1.30195675787733,0.195417104954734,0.323824961302735,-6.34498172591699
"CGA",0.158899592861944,6.55000916035124,1.30178628316778,0.195475207159779,0.323896108697787,-6.34520114869279
"MAGEC2",0.105416091750802,5.02614321216942,1.30161493004367,0.195533621672755,0.323967762496833,-6.34542167395407
"KCND3",0.129833568041951,5.66269362817562,1.30145230388618,0.195589073133835,0.324034496258577,-6.34563094182561
"NXPE1",0.0689533990132754,2.38459830394215,1.30116470143726,0.195687166962375,0.324171860249905,-6.34600096737339
"MREG",-0.0545795166094725,2.64610528738016,-1.30091534108383,0.195772246939689,0.324280459443043,-6.34632172679661
"MS4A15",-0.0447603714994678,2.33571655920661,-1.30088355648919,0.195783093589284,0.324280459443043,-6.3463626079442
"CUEDC1",0.212384114068404,4.57472279610331,1.30075250938427,0.195827818769579,0.324329383420534,-6.34653114965947
"H1-9P",-0.282095448328683,7.09887622006612,-1.30066181594826,0.195858776050046,0.324355499228285,-6.34664778223052
"ZPBP2",-0.284121243160128,6.89754133727273,-1.30058576815066,0.19588473699007,0.324373337346692,-6.34674557428563
"TRMT2B",-0.0263539535676047,2.37415549977273,-1.30044191577879,0.195933851809447,0.324407814473634,-6.3469305429953
"CYP26B1",0.0714685149411523,2.74188957547521,1.30043580131631,0.195935939643219,0.324407814473634,-6.34693840467201
"CD82",-0.12360675502747,4.70991490645868,-1.30003782614624,0.19607186706138,0.324607699906642,-6.34745002438993
"CHAF1B",0.28985188779124,6.19604404964463,1.29982061353885,0.196146084986634,0.324691851700121,-6.3477291993325
"MFAP5",0.106428706357262,2.50410744549036,1.29980006836916,0.196153106007177,0.324691851700121,-6.34775560289493
"MIR4300HG",-0.0489634983512679,2.35678488260331,-1.29953194017862,0.196244752110275,0.324818375547583,-6.34810014982565
"TMEM106C",-0.0445986652042052,2.39790812858264,-1.29886690194689,0.196472198981846,0.325169635686066,-6.34895443116258
"PLS3",0.0739362230565552,2.40354401929752,1.29866124705395,0.196542573690545,0.325260900585987,-6.3492185210969
"DKKL1",0.160489875748833,5.40927373044628,1.29820516301454,0.196698711467815,0.325494070778395,-6.34980405237231
"LOC101927450",0.143332826348396,2.48357646041322,1.29809588821968,0.196736134726925,0.325530773058537,-6.34994431219634
"LCLAT1",0.0528975430763281,2.36488109438843,1.29789824682874,0.196803834238371,0.325617562575379,-6.35019796593903
"OR7E2P",0.542719685465463,5.16155545959504,1.297593581267,0.196908227332639,0.325765044521886,-6.35058890136804
"BTG3-AS1",-0.0388305564581692,2.33482564509091,-1.29744738362546,0.196958336259456,0.325822702829087,-6.3507764650187
"OR2J3",0.313606142134588,2.58235741705785,1.29715676136322,0.197057974486428,0.325962280802299,-6.35114925660927
"GALT",-0.0479353040763759,2.40404997587052,-1.29699503801012,0.197113436617481,0.326028769186455,-6.35135666978591
"ATP1A1-AS1",0.125018872488364,4.85173808486364,1.29675197693993,0.197196814831035,0.326141417341756,-6.35166835278832
"CNTFR-AS1",-0.0495772794411882,2.34920253739669,-1.29643958990359,0.19730401259203,0.326293439859274,-6.35206885072184
"ERCC3",-0.0550306838054406,2.35724435775207,-1.29631324439189,0.197347381187345,0.326333884031238,-6.35223080620197
"RSPRY1",0.35335233493563,9.51454437785399,1.29625508568103,0.197367346768488,0.326333884031238,-6.35230535155064
"UBE2L3",-0.025385938863717,2.34546730930785,-1.29623479551972,0.197374312626901,0.326333884031238,-6.35233135784663
"TTC9B",0.10097318615099,2.73569596038843,1.29560157596728,0.197591796152275,0.326647874855543,-6.35314276878588
"KDF1",0.478975504166276,2.74764167342149,1.2955849393554,0.197597512501597,0.326647874855543,-6.35316408183253
"MT-CO2",-0.0370846428767333,2.34874626479339,-1.29554827792505,0.197610109822466,0.326647874855543,-6.35321104759415
"CD274",0.204439582864493,5.14957890255785,1.29540300329202,0.197660033833599,0.326702907827475,-6.35339714147804
"LIFR",-0.131626411167701,6.76488770680826,-1.29536236752225,0.197674000095472,0.326702907827475,-6.35344919145032
"ZNF776",-0.296428380087745,8.86310554346281,-1.29495000625515,0.197815767458671,0.326903794419284,-6.35397729128685
"DEF6",0.13510261765722,2.70009708997521,1.29491977384973,0.197826164143311,0.326903794419284,-6.35401600267186
"PEDS1-UBE2V1",-0.088457574877268,2.38880526098347,-1.29463035884875,0.197925712153826,0.327022774024388,-6.35438654252132
"NEIL1",0.0987230805500348,3.55061960982645,1.29462140640999,0.197928792051754,0.327022774024388,-6.35439800310093
"LYRM4",-0.129104062047257,3.71534368838843,-1.29453615459481,0.197958122921105,0.327045931841266,-6.35450713544743
"USH1C",-0.216755489027944,4.71045761261432,-1.294477969671,0.197978143280448,0.327053705403727,-6.35458161497837
"KDM2A",0.156376064377803,3.39104753753444,1.29426171802314,0.198052564629286,0.327135292391383,-6.35485839906785
"DPY19L3-DT",0.27399594527088,5.94281518058678,1.29422879261635,0.198063897473152,0.327135292391383,-6.35490053690062
"GPX4",-0.0944789829015842,2.37046125066942,-1.2941737128724,0.198082856858982,0.327135292391383,-6.35497102545442
"RUNX2",-0.0968376109780662,3.42481449798347,-1.29415642869155,0.198088806645421,0.327135292391383,-6.35499314436244
"LOC105378052",0.144268604637984,2.51854985266116,1.29393336097369,0.198165605805227,0.327236816576758,-6.35527858275558
"COX6A2",0.300984412964881,6.59492224450413,1.29351990237949,0.198308012242954,0.327446655953629,-6.35580751958681
"SNRPG",0.16381299024256,9.24010190890909,1.29342412037747,0.198341012989497,0.327475825915471,-6.35593002987762
"TAGAP",0.0770906524415969,3.95625346876529,1.29318479754949,0.198423487088203,0.327586669251533,-6.35623609798409
"SRSF12",-0.0297897578379724,2.34863048086364,-1.29292458117736,0.198513190213232,0.327709429267437,-6.35656882418319
"PRSS59P",0.117094180453603,2.4681934383719,1.29243875177489,0.198680748166478,0.327960684632846,-6.35718985667609
"SASH1",-0.0295343863805013,2.35710580464738,-1.29219200861491,0.198765887617989,0.328075864127543,-6.35750517990358
"UROD",0.0814978971404248,4.26002103255647,1.29212821811012,0.198787903111388,0.328082834379189,-6.35758669088715
"FLNB-AS1",-0.109182703746623,2.42565301778512,-1.29204859446524,0.198815385498768,0.328082834379189,-6.35768842783649
"HAUS6",-0.0898060295528111,2.62896029424518,-1.29202930709346,0.198822043027567,0.328082834379189,-6.35771307083455
"MOB1A",-0.0240683476533099,2.33598717020661,-1.29200172584312,0.19883156368698,0.328082834379189,-6.3577483100946
"HOXB4",-0.149051014619946,3.7848126872562,-1.2916691693827,0.19894638405857,0.328246931281061,-6.35817314417862
"HNRNPA1",0.162478185581176,5.55112510328099,1.29162365961597,0.198962100840699,0.328247501811892,-6.35823127370255
"NBL1",-0.0158365035067867,2.32327002314876,-1.2914518524015,0.199021442684576,0.328298244560712,-6.35845070472242
"ANKRD52",-0.0404769963908387,2.34303805466529,-1.29139013942235,0.19904276141226,0.328298244560712,-6.35852951719501
"RGSL1",-0.0336966267517043,2.34243562665289,-1.29136659218462,0.199050896242917,0.328298244560712,-6.35855958795931
"CST9",0.180988146477917,2.49802168642975,1.29135659152029,0.199054351232596,0.328298244560712,-6.35857235904629
"HOXA-AS3",-0.0151471848704752,2.31892250577686,-1.29109295204824,0.199145448352661,0.328423125304741,-6.35890899825235
"ALG6",-0.314838700371128,11.1754368513388,-1.2909764262828,0.199185722112923,0.328464177275789,-6.35905776780055
"CDC14A",0.0797541019747419,4.42098476022149,1.29067457032866,0.199290077916063,0.328610888263264,-6.35944308942568
"THAP11",-0.284164014418018,4.25468205661157,-1.29056499046633,0.199327971204378,0.328647994523586,-6.35958294734694
"NUDT18",0.130784098845563,2.58094216991736,1.29042521353979,0.199376314530734,0.328702323539243,-6.3597613293353
"LINC00482",-0.0551631731510409,2.37015550608264,-1.28954937838011,0.199679428829671,0.329163011605528,-6.36087863410082
"HAND2",-0.0749685914756886,2.37833528607438,-1.28952874086855,0.199686575291483,0.329163011605528,-6.36090495252074
"ATG4C",-0.10158021867876,2.44367399058678,-1.28947868927739,0.199703908195126,0.329166174707234,-6.36096878016169
"DMRTA1",-0.0681918972290787,2.37322967495868,-1.28910216495817,0.199834334519734,0.329347312320563,-6.36144886066115
"TAS2R4",-0.0819646162438072,2.38696574981818,-1.28907239696934,0.199844648702873,0.329347312320563,-6.3614868099785
"ZDHHC21",-0.0682618403223065,3.61315769214968,-1.28902173680132,0.199862202632845,0.329350824695147,-6.3615513914479
"GLIPR1L1",-0.0165264229892776,2.32183973109091,-1.2885308160008,0.200032367512331,0.329605803103844,-6.36217708832333
"CNOT1",0.138048745569542,3.66198931781543,1.28830831191131,0.200109528013315,0.329707504878045,-6.36246060174147
"PRRG3",-0.144713443349572,3.0853934731281,-1.28826378185749,0.200124972894187,0.329707513975881,-6.36251733595832
"RSPO2",-0.088092278590497,2.36219919723967,-1.28808746992505,0.200186133882154,0.329782834918877,-6.36274195022742
